
Order_ID,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0015154,CUST00428,PROD00157,2024-02-05,Completed,5,144.91,0.22,Same Day,CarrierD,2024-02-10,2024-02-12,Late,1,0.1,680.3499999999999,113.0298,565.149,56.514900000000004,-115.20099999999991
ORD0015155,CUST00240,PROD00200,2024-08-29,Completed,5,271.49,0.12,Same Day,CarrierA,2024-09-01,2024-09-01,On Time,0,0.1,785.4000000000001,238.9112,1194.556,119.4556,409.15599999999995
ORD0015156,CUST00143,PROD00008,2022-09-15,Completed,4,275.11,0.0,Same Day,CarrierB,2022-09-18,2022-09-19,Late,1,0.25,695.6,275.11,1100.44,275.11,404.84000000000003
ORD0015157,CUST00349,PROD00054,2023-08-08,Completed,6,230.44,0.07,Standard,CarrierB,2023-08-09,2023-08-09,On Time,0,0.1,1076.94,214.30919999999998,1285.8552,128.58552,208.9151999999999
ORD0015158,CUST00493,PROD00135,2022-02-04,Completed,7,200.54,0.18,Same Day,CarrierD,2022-02-09,2022-02-09,On Time,0,0.21,1322.0900000000001,164.4428,1151.0996,241.73091599999998,-170.99040000000014
ORD0015159,CUST00363,PROD00083,2022-05-09,Completed,4,128.99,0.17,Economy,CarrierA,2022-05-10,2022-05-13,Late,1,0.18,278.12,107.0617,428.2468,77.084424,150.1268
ORD0015160,CUST00382,PROD00103,2023-03-06,Completed,5,149.69,0.24,Economy,CarrierE,2023-03-12,2023-03-15,Late,1,0.21,331.5,113.7644,568.822,119.45262,237.322
ORD0015161,CUST00049,PROD00151,2023-12-01,Completed,6,260.06,0.24,Standard,CarrierD,2023-12-03,2023-12-04,Late,1,0.2,1092.66,197.6456,1185.8736,237.17471999999998,93.21359999999981
ORD0015162,CUST00277,PROD00100,2022-11-15,Completed,8,43.42,0.2,Express,CarrierA,2022-11-19,2022-11-19,On Time,0,0.19,208.32,34.736000000000004,277.88800000000003,52.79872000000001,69.56800000000004
ORD0015163,CUST00271,PROD00032,2022-04-05,Completed,7,116.13,0.19,Express,CarrierC,2022-04-06,2022-04-07,Late,1,0.18,267.75,94.06530000000001,658.4571000000001,118.52227800000001,390.7071000000001
ORD0015164,CUST00014,PROD00062,2022-08-08,Completed,8,206.47,0.11,Economy,CarrierE,2022-08-10,2022-08-10,On Time,0,0.19,463.28,183.7583,1470.0664,279.312616,1006.7864
ORD0015165,CUST00298,PROD00173,2022-10-28,Completed,2,123.55,0.03,Express,CarrierB,2022-10-30,2022-10-30,On Time,0,0.18,209.72,119.84349999999999,239.68699999999998,43.14366,29.966999999999985
ORD0015166,CUST00492,PROD00196,2023-09-29,Pending,5,213.06,0.23,Standard,CarrierB,2023-10-05,2023-10-08,Late,1,0.21,365.5,164.05620000000002,820.2810000000001,172.25901000000002,454.78100000000006
ORD0015167,CUST00464,PROD00030,2022-07-04,Completed,2,110.58,0.21,Standard,CarrierB,2022-07-06,2022-07-06,On Time,0,0.22,28.12,87.3582,174.7164,38.437608,146.5964
ORD0015168,CUST00015,PROD00106,2022-02-06,Completed,3,200.11,0.14,Express,CarrierA,2022-02-09,2022-02-13,Late,1,0.2,160.82999999999998,172.0946,516.2838,103.25676000000001,355.45380000000006
ORD0015169,CUST00234,PROD00039,2024-02-14,Cancelled,5,237.02,0.24,Standard,CarrierB,2024-02-20,2024-02-23,Late,1,0.1,692.1500000000001,180.1352,900.6759999999999,90.0676,208.52599999999984
ORD0015170,CUST00063,PROD00133,2023-09-14,Completed,5,35.46,0.23,Express,CarrierC,2023-09-18,2023-09-20,Late,1,0.2,141.85,27.3042,136.52100000000002,27.304200000000005,-5.328999999999979
ORD0015171,CUST00196,PROD00195,2023-02-04,Completed,6,125.53,0.16,Express,CarrierA,2023-02-08,2023-02-08,On Time,0,0.22,426.65999999999997,105.4452,632.6712,139.187664,206.01120000000003
ORD0015172,CUST00027,PROD00022,2023-11-21,Completed,2,119.6,0.1,Same Day,CarrierE,2023-11-23,2023-11-25,Late,1,0.22,64.4,107.64,215.28,47.3616,150.88
ORD0015173,CUST00471,PROD00156,2022-05-22,Completed,6,150.35,0.2,Same Day,CarrierA,2022-05-23,2022-05-24,Late,1,0.18,313.20000000000005,120.28,721.6800000000001,129.9024,408.48
ORD0015174,CUST00093,PROD00150,2024-09-19,Completed,3,155.09,0.18,Express,CarrierA,2024-09-21,2024-09-23,Late,1,0.2,178.02,127.17380000000001,381.5214,76.30428,203.50140000000002
ORD0015175,CUST00105,PROD00128,2022-05-14,Completed,1,266.54,0.18,Same Day,CarrierD,2022-05-19,2022-05-21,Late,1,0.22,172.84,218.56280000000004,218.56280000000004,48.083816000000006,45.722800000000035
ORD0015176,CUST00309,PROD00029,2023-03-21,Completed,5,254.87,0.08,Express,CarrierD,2023-03-26,2023-03-30,Late,1,0.19,602.6,234.4804,1172.402,222.75638,569.802
ORD0015177,CUST00052,PROD00171,2023-10-23,Completed,3,156.74,0.14,Standard,CarrierE,2023-10-29,2023-10-30,Late,1,0.2,411.39,134.7964,404.3892,80.87784,-7.00079999999997
ORD0015178,CUST00319,PROD00042,2024-06-24,Completed,6,244.88,0.05,Standard,CarrierD,2024-06-30,2024-07-01,Late,1,0.25,609.36,232.636,1395.816,348.954,786.456
ORD0015179,CUST00457,PROD00060,2022-10-15,Pending,4,87.53,0.23,Express,CarrierD,2022-10-21,2022-10-25,Late,1,0.19,273.76,67.3981,269.5924,51.222556,-4.167599999999993
ORD0015180,CUST00181,PROD00119,2024-06-20,Completed,5,206.73,0.12,Same Day,CarrierE,2024-06-26,2024-06-29,Late,1,0.0,895.25,181.92239999999998,909.6119999999999,0.0,14.361999999999853
ORD0015181,CUST00057,PROD00077,2022-09-15,Cancelled,9,276.15,0.24,Express,CarrierD,2022-09-16,2022-09-19,Late,1,0.25,1398.6000000000001,209.874,1888.866,472.2165,490.26599999999985
ORD0015182,CUST00120,PROD00199,2022-02-08,Completed,2,291.86,0.23,Express,CarrierB,2022-02-14,2022-02-18,Late,1,0.1,355.96,224.7322,449.4644,44.94644,93.50440000000003
ORD0015183,CUST00308,PROD00196,2022-11-01,Completed,4,213.06,0.21,Same Day,CarrierE,2022-11-06,2022-11-10,Late,1,0.1,292.4,168.31740000000002,673.2696000000001,67.32696000000001,380.8696000000001
ORD0015184,CUST00363,PROD00187,2022-10-10,Completed,6,210.26,0.15,Same Day,CarrierD,2022-10-16,2022-10-18,Late,1,0.18,986.1600000000001,178.72099999999998,1072.3259999999998,193.01867999999996,86.16599999999971
ORD0015185,CUST00043,PROD00096,2024-04-03,Completed,5,182.02,0.17,Economy,CarrierD,2024-04-07,2024-04-11,Late,1,0.1,506.45000000000005,151.0766,755.383,75.5383,248.933
ORD0015186,CUST00135,PROD00086,2023-06-10,Cancelled,4,78.62,0.15,Same Day,CarrierA,2023-06-15,2023-06-15,On Time,0,0.18,273.64,66.827,267.308,48.11544,-6.331999999999994
ORD0015187,CUST00373,PROD00112,2023-02-11,Completed,5,52.82,0.02,Standard,CarrierD,2023-02-17,2023-02-20,Late,1,0.19,182.2,51.7636,258.818,49.175419999999995,76.618
ORD0015188,CUST00426,PROD00084,2022-12-25,Completed,6,36.02,0.15,Same Day,CarrierB,2022-12-26,2022-12-26,On Time,0,0.1,104.34,30.617,183.702,18.3702,79.362
ORD0015189,CUST00260,PROD00006,2024-06-04,Completed,5,41.75,0.04,Standard,CarrierC,2024-06-07,2024-06-07,On Time,0,0.18,177.10000000000002,40.08,200.39999999999998,36.071999999999996,23.299999999999955
ORD0015190,CUST00197,PROD00073,2023-01-13,Completed,9,136.81,0.17,Same Day,CarrierC,2023-01-19,2023-01-22,Late,1,0.2,54.72,113.5523,1021.9707000000001,204.39414000000002,967.2507
ORD0015191,CUST00133,PROD00156,2023-04-14,Completed,4,150.35,0.18,Economy,CarrierB,2023-04-15,2023-04-17,Late,1,0.1,208.8,123.287,493.148,49.314800000000005,284.348
ORD0015192,CUST00459,PROD00077,2024-05-22,Completed,4,276.15,0.15,Same Day,CarrierC,2024-05-28,2024-06-01,Late,1,0.19,621.6,234.72749999999996,938.9099999999999,178.39289999999997,317.30999999999983
ORD0015193,CUST00255,PROD00031,2024-08-04,Pending,5,243.72,0.25,Economy,CarrierE,2024-08-06,2024-08-08,Late,1,0.2,617.35,182.79,913.9499999999999,182.79,296.5999999999999
ORD0015194,CUST00489,PROD00039,2024-09-16,Completed,8,237.02,0.06,Standard,CarrierD,2024-09-22,2024-09-25,Late,1,0.19,1107.44,222.7988,1782.3904,338.654176,674.9504
ORD0015195,CUST00220,PROD00050,2022-10-08,Completed,4,169.74,0.17,Economy,CarrierB,2022-10-11,2022-10-11,On Time,0,0.19,164.2,140.8842,563.5368,107.071992,399.3368
ORD0015196,CUST00336,PROD00078,2023-07-19,Completed,2,118.68,0.09,Economy,CarrierA,2023-07-20,2023-07-23,Late,1,0.21,38.88,107.9988,215.9976,45.359496,177.1176
ORD0015197,CUST00041,PROD00126,2024-09-10,Completed,4,200.29,0.07,Express,CarrierA,2024-09-13,2024-09-16,Late,1,0.21,353.16,186.26969999999997,745.0787999999999,156.46654799999996,391.91879999999986
ORD0015198,CUST00478,PROD00165,2022-01-11,Cancelled,7,164.12,0.1,Express,CarrierD,2022-01-15,2022-01-19,Late,1,0.1,158.26999999999998,147.708,1033.956,103.3956,875.6859999999999
ORD0015199,CUST00388,PROD00109,2023-11-06,Completed,5,169.92,0.25,Standard,CarrierD,2023-11-10,2023-11-11,Late,1,0.18,248.1,127.44,637.2,114.696,389.1
ORD0015200,CUST00255,PROD00088,2023-11-26,Completed,3,213.0,0.17,Express,CarrierB,2023-11-28,2023-11-29,Late,1,0.2,387.96,176.79,530.37,106.07400000000001,142.41000000000003
ORD0015201,CUST00002,PROD00200,2022-07-05,Completed,3,271.49,0.16,Express,CarrierB,2022-07-06,2022-07-07,Late,1,0.25,471.24,228.0516,684.1548,171.0387,212.9148
ORD0015202,CUST00494,PROD00015,2024-08-21,Completed,5,148.73,0.11,Economy,CarrierE,2024-08-22,2024-08-22,On Time,0,0.1,202.3,132.3697,661.8485,66.18485,459.54849999999993
ORD0015203,CUST00195,PROD00051,2023-07-03,Completed,5,241.77,0.1,Economy,CarrierB,2023-07-04,2023-07-08,Late,1,0.25,970.3499999999999,217.59300000000002,1087.9650000000001,271.99125000000004,117.61500000000024
ORD0015204,CUST00242,PROD00198,2024-09-22,Completed,5,247.14,0.12,Same Day,CarrierA,2024-09-23,2024-09-25,Late,1,0.1,899.7,217.48319999999998,1087.416,108.7416,187.7159999999999
ORD0015205,CUST00149,PROD00023,2024-08-30,Pending,3,80.55,0.17,Economy,CarrierE,2024-09-01,2024-09-05,Late,1,0.21,185.91,66.8565,200.5695,42.119595,14.659500000000008
ORD0015206,CUST00198,PROD00153,2022-01-09,Completed,5,133.76,0.07,Economy,CarrierC,2022-01-11,2022-01-12,Late,1,0.2,166.25,124.39679999999998,621.9839999999999,124.39679999999998,455.7339999999999
ORD0015207,CUST00299,PROD00174,2022-01-28,Completed,4,153.21,0.08,Standard,CarrierB,2022-02-03,2022-02-04,Late,1,0.22,196.68,140.9532,563.8128,124.03881600000001,367.13280000000003
ORD0015208,CUST00245,PROD00151,2024-04-02,Completed,6,260.06,0.21,Standard,CarrierE,2024-04-08,2024-04-11,Late,1,0.2,1092.66,205.44740000000002,1232.6844,246.53688000000002,140.0244
ORD0015209,CUST00338,PROD00010,2023-11-17,Cancelled,7,171.39,0.2,Same Day,CarrierD,2023-11-23,2023-11-25,Late,1,0.22,1001.49,137.112,959.784,211.15248,-41.70600000000002
ORD0015210,CUST00108,PROD00073,2023-04-09,Completed,6,136.81,0.2,Same Day,CarrierB,2023-04-15,2023-04-18,Late,1,0.1,36.480000000000004,109.44800000000001,656.6880000000001,65.66880000000002,620.2080000000001
ORD0015211,CUST00453,PROD00113,2023-10-01,Completed,5,194.97,0.2,Express,CarrierC,2023-10-03,2023-10-06,Late,1,0.1,931.4499999999999,155.976,779.88,77.988,-151.56999999999994
ORD0015212,CUST00393,PROD00077,2023-05-26,Completed,4,276.15,0.1,Standard,CarrierE,2023-05-28,2023-05-30,Late,1,0.25,621.6,248.535,994.14,248.535,372.53999999999996
ORD0015213,CUST00212,PROD00032,2023-05-17,Completed,5,116.13,0.13,Standard,CarrierA,2023-05-23,2023-05-26,Late,1,0.21,191.25,101.03309999999999,505.16549999999995,106.08475499999999,313.91549999999995
ORD0015214,CUST00156,PROD00113,2023-08-05,Completed,4,194.97,0.01,Economy,CarrierB,2023-08-10,2023-08-13,Late,1,0.2,745.16,193.0203,772.0812,154.41624000000002,26.9212
ORD0015215,CUST00026,PROD00179,2024-03-05,Completed,6,310.76,0.14,Express,CarrierA,2024-03-07,2024-03-10,Late,1,0.1,1125.96,267.2536,1603.5216,160.35216000000003,477.5616
ORD0015216,CUST00082,PROD00169,2024-02-17,Completed,7,46.34,0.04,Express,CarrierD,2024-02-21,2024-02-25,Late,1,0.1,90.64999999999999,44.4864,311.4048,31.140480000000004,220.75480000000005
ORD0015217,CUST00083,PROD00065,2023-10-25,Completed,3,192.0,0.09,Same Day,CarrierD,2023-10-31,2023-11-02,Late,1,0.25,179.34,174.72,524.16,131.04,344.81999999999994
ORD0015218,CUST00131,PROD00193,2023-10-23,Completed,8,239.52,0.22,Standard,CarrierE,2023-10-25,2023-10-29,Late,1,0.2,1444.64,186.8256,1494.6048,298.92096000000004,49.96479999999997
ORD0015219,CUST00329,PROD00101,2022-08-06,Completed,6,23.62,0.09,Standard,CarrierC,2022-08-10,2022-08-11,Late,1,0.21,66.78,21.494200000000003,128.9652,27.082692,62.18520000000001
ORD0015220,CUST00100,PROD00168,2023-03-05,Completed,4,177.65,0.12,Standard,CarrierD,2023-03-08,2023-03-11,Late,1,0.25,165.48,156.332,625.328,156.332,459.84799999999996
ORD0015221,CUST00256,PROD00018,2023-09-30,Completed,3,220.57,0.08,Economy,CarrierC,2023-10-04,2023-10-06,Late,1,0.21,321.99,202.9244,608.7732,127.84237199999998,286.78319999999997
ORD0015222,CUST00479,PROD00164,2022-01-03,Completed,6,193.59,0.2,Economy,CarrierB,2022-01-05,2022-01-08,Late,1,0.1,656.88,154.872,929.2320000000001,92.92320000000001,272.3520000000001
ORD0015223,CUST00049,PROD00031,2022-07-06,Completed,2,243.72,0.06,Economy,CarrierA,2022-07-12,2022-07-15,Late,1,0.2,246.94,229.09679999999997,458.19359999999995,91.63871999999999,211.25359999999995
ORD0015224,CUST00401,PROD00054,2022-02-12,Completed,4,230.44,0.0,Express,CarrierB,2022-02-14,2022-02-14,On Time,0,0.2,717.96,230.44,921.76,184.352,203.79999999999995
ORD0015225,CUST00063,PROD00063,2023-09-03,Completed,5,191.91,0.04,Standard,CarrierA,2023-09-06,2023-09-06,On Time,0,0.2,833.0,184.2336,921.168,184.23360000000002,88.168
ORD0015226,CUST00311,PROD00001,2024-02-14,Completed,5,176.13,0.24,Express,CarrierE,2024-02-19,2024-02-21,Late,1,0.2,390.20000000000005,133.8588,669.294,133.8588,279.09399999999994
ORD0015227,CUST00407,PROD00180,2023-02-15,Completed,9,77.69,0.06,Economy,CarrierC,2023-02-16,2023-02-19,Late,1,0.1,286.38,73.0286,657.2574,65.72574,370.87739999999997
ORD0015228,CUST00290,PROD00185,2022-07-09,Completed,4,166.89,0.05,Express,CarrierC,2022-07-12,2022-07-16,Late,1,0.0,221.2,158.54549999999998,634.1819999999999,0.0,412.9819999999999
ORD0015229,CUST00105,PROD00009,2022-02-11,Completed,4,127.95,0.11,Economy,CarrierD,2022-02-12,2022-02-16,Late,1,0.22,488.88,113.8755,455.502,100.21044,-33.377999999999986
ORD0015230,CUST00105,PROD00120,2022-04-07,Completed,5,151.46,0.06,Express,CarrierD,2022-04-11,2022-04-15,Late,1,0.22,550.85,142.3724,711.862,156.60963999999998,161.01199999999994
ORD0015231,CUST00325,PROD00092,2024-02-11,Completed,6,154.5,0.1,Same Day,CarrierD,2024-02-15,2024-02-15,On Time,0,0.19,864.48,139.05,834.3000000000001,158.51700000000002,-30.17999999999995
ORD0015232,CUST00015,PROD00090,2023-12-31,Completed,4,187.75,0.04,Standard,CarrierB,2024-01-04,2024-01-07,Late,1,0.2,388.32,180.23999999999998,720.9599999999999,144.19199999999998,332.63999999999993
ORD0015233,CUST00175,PROD00116,2024-08-15,Completed,3,280.85,0.22,Standard,CarrierC,2024-08-18,2024-08-22,Late,1,0.25,524.79,219.06300000000002,657.1890000000001,164.29725000000002,132.39900000000011
ORD0015234,CUST00259,PROD00056,2023-10-10,Completed,5,270.51,0.04,Economy,CarrierC,2023-10-11,2023-10-15,Late,1,0.1,923.85,259.6896,1298.4479999999999,129.8448,374.59799999999984
ORD0015235,CUST00211,PROD00175,2024-05-01,Pending,7,146.13,0.04,Express,CarrierE,2024-05-05,2024-05-05,On Time,0,0.1,915.6700000000001,140.2848,981.9935999999999,98.19936,66.32359999999983
ORD0015236,CUST00412,PROD00003,2023-10-19,Completed,4,176.18,0.2,Express,CarrierD,2023-10-22,2023-10-24,Late,1,0.1,590.96,140.94400000000002,563.7760000000001,56.37760000000001,-27.18399999999997
ORD0015237,CUST00259,PROD00130,2023-06-01,Completed,6,145.52,0.17,Standard,CarrierB,2023-06-03,2023-06-06,Late,1,0.1,627.5999999999999,120.7816,724.6895999999999,72.46896,97.08960000000002
ORD0015238,CUST00102,PROD00054,2024-08-16,Completed,2,230.44,0.11,Express,CarrierC,2024-08-21,2024-08-24,Late,1,0.21,358.98,205.0916,410.1832,86.138472,51.20319999999998
ORD0015239,CUST00260,PROD00037,2024-05-30,Completed,4,110.11,0.1,Economy,CarrierA,2024-06-04,2024-06-06,Late,1,0.18,257.6,99.099,396.396,71.35128,138.796
ORD0015240,CUST00344,PROD00184,2024-06-23,Completed,4,308.31,0.05,Standard,CarrierE,2024-06-25,2024-06-25,On Time,0,0.2,704.32,292.8945,1171.578,234.31560000000002,467.2579999999999
ORD0015241,CUST00159,PROD00159,2022-05-16,Completed,2,192.67,0.21,Economy,CarrierB,2022-05-22,2022-05-22,On Time,0,0.25,102.68,152.20929999999998,304.41859999999997,76.10464999999999,201.73859999999996
ORD0015242,CUST00045,PROD00097,2023-05-25,Completed,5,223.58,0.17,Standard,CarrierE,2023-05-27,2023-05-30,Late,1,0.1,534.6500000000001,185.5714,927.8570000000001,92.78570000000002,393.207
ORD0015243,CUST00443,PROD00012,2023-06-03,Completed,5,299.45,0.15,Express,CarrierB,2023-06-05,2023-06-07,Late,1,0.1,970.65,254.53249999999997,1272.6625,127.26625,302.01249999999993
ORD0015244,CUST00301,PROD00186,2022-02-06,Completed,4,255.2,0.05,Express,CarrierD,2022-02-07,2022-02-07,On Time,0,0.25,534.8,242.43999999999997,969.7599999999999,242.43999999999997,434.9599999999999
ORD0015245,CUST00251,PROD00195,2024-09-22,Completed,9,125.53,0.19,Express,CarrierB,2024-09-24,2024-09-26,Late,1,0.2,639.99,101.67930000000001,915.1137000000001,183.02274000000003,275.1237000000001
ORD0015246,CUST00331,PROD00112,2024-04-02,Completed,4,52.82,0.11,Economy,CarrierE,2024-04-06,2024-04-08,Late,1,0.1,145.76,47.0098,188.0392,18.80392,42.2792
ORD0015247,CUST00165,PROD00154,2023-08-02,Completed,4,129.07,0.19,Same Day,CarrierB,2023-08-06,2023-08-07,Late,1,0.22,401.76,104.5467,418.1868,92.001096,16.426800000000014
ORD0015248,CUST00193,PROD00078,2024-06-22,Completed,5,118.68,0.22,Economy,CarrierA,2024-06-25,2024-06-26,Late,1,0.2,97.2,92.5704,462.85200000000003,92.5704,365.65200000000004
ORD0015249,CUST00009,PROD00140,2024-04-16,Completed,5,213.69,0.12,Standard,CarrierE,2024-04-18,2024-04-22,Late,1,0.19,972.5,188.0472,940.236,178.64484,-32.26400000000001
ORD0015250,CUST00401,PROD00090,2023-06-01,Completed,6,187.75,0.19,Standard,CarrierC,2023-06-05,2023-06-07,Late,1,0.2,582.48,152.07750000000001,912.4650000000001,182.49300000000005,329.9850000000001
ORD0015251,CUST00374,PROD00144,2024-02-24,Completed,11,131.58,0.07,Express,CarrierB,2024-02-25,2024-02-29,Late,1,0.25,700.37,122.3694,1346.0634,336.51585,645.6934
ORD0015252,CUST00065,PROD00181,2024-05-28,Completed,7,93.64,0.09,Express,CarrierC,2024-06-03,2024-06-05,Late,1,0.22,500.57000000000005,85.2124,596.4868,131.22709600000002,95.91679999999997
ORD0015253,CUST00387,PROD00072,2022-02-27,Completed,9,166.22,0.2,Same Day,CarrierC,2022-03-02,2022-03-02,On Time,0,0.22,393.75,132.976,1196.784,263.29248,803.0340000000001
ORD0015254,CUST00495,PROD00177,2024-08-16,Completed,3,267.24,0.01,Same Day,CarrierC,2024-08-21,2024-08-23,Late,1,0.22,419.18999999999994,264.5676,793.7028,174.614616,374.5128000000001
ORD0015255,CUST00282,PROD00177,2022-06-04,Completed,7,267.24,0.19,Same Day,CarrierA,2022-06-10,2022-06-12,Late,1,0.1,978.1099999999999,216.4644,1515.2508,151.52508,537.1408000000001
ORD0015256,CUST00181,PROD00092,2024-05-21,Completed,6,154.5,0.09,Express,CarrierA,2024-05-24,2024-05-24,On Time,0,0.0,864.48,140.595,843.5699999999999,0.0,-20.910000000000082
ORD0015257,CUST00415,PROD00007,2024-09-25,Completed,5,36.04,0.25,Express,CarrierC,2024-09-28,2024-09-28,On Time,0,0.1,81.64999999999999,27.03,135.15,13.515,53.500000000000014
ORD0015258,CUST00282,PROD00015,2022-04-23,Completed,4,148.73,0.23,Economy,CarrierD,2022-04-27,2022-04-27,On Time,0,0.1,161.84,114.5221,458.0884,45.808840000000004,296.24839999999995
ORD0015259,CUST00279,PROD00105,2023-04-05,Completed,5,292.26,0.13,Standard,CarrierD,2023-04-07,2023-04-11,Late,1,0.21,909.9,254.2662,1271.331,266.97950999999995,361.4309999999999
ORD0015260,CUST00030,PROD00164,2023-08-27,Completed,3,193.59,0.02,Economy,CarrierD,2023-08-31,2023-09-02,Late,1,0.18,328.44,189.7182,569.1546,102.44782799999999,240.71459999999996
ORD0015261,CUST00266,PROD00072,2024-04-15,Completed,4,166.22,0.18,Express,CarrierB,2024-04-18,2024-04-19,Late,1,0.1,175.0,136.3004,545.2016,54.520160000000004,370.2016
ORD0015262,CUST00328,PROD00074,2024-01-26,Completed,4,301.43,0.02,Same Day,CarrierB,2024-02-01,2024-02-05,Late,1,0.1,656.04,295.4014,1181.6056,118.16056000000002,525.5656000000001
ORD0015263,CUST00492,PROD00143,2024-03-06,Pending,4,132.07,0.03,Express,CarrierB,2024-03-09,2024-03-10,Late,1,0.21,407.84,128.1079,512.4316,107.610636,104.59160000000003
ORD0015264,CUST00217,PROD00062,2023-08-24,Completed,5,206.47,0.09,Standard,CarrierA,2023-08-29,2023-08-31,Late,1,0.2,289.54999999999995,187.8877,939.4385,187.8877,649.8885
ORD0015265,CUST00320,PROD00146,2023-03-18,Completed,5,106.49,0.19,Economy,CarrierE,2023-03-20,2023-03-24,Late,1,0.2,60.949999999999996,86.2569,431.2845,86.2569,370.3345
ORD0015266,CUST00406,PROD00046,2023-11-21,Completed,10,273.8,0.06,Express,CarrierA,2023-11-27,2023-11-28,Late,1,0.1,1341.9,257.372,2573.7200000000003,257.372,1231.8200000000002
ORD0015267,CUST00399,PROD00105,2022-08-16,Completed,3,292.26,0.23,Express,CarrierE,2022-08-21,2022-08-25,Late,1,0.21,545.9399999999999,225.0402,675.1206,141.77532599999998,129.18060000000003
ORD0015268,CUST00379,PROD00109,2024-05-23,Pending,4,169.92,0.11,Express,CarrierE,2024-05-29,2024-06-01,Late,1,0.19,198.48,151.22879999999998,604.9151999999999,114.93388799999998,406.4351999999999
ORD0015269,CUST00105,PROD00061,2023-08-02,Completed,4,174.97,0.19,Economy,CarrierA,2023-08-05,2023-08-06,Late,1,0.22,323.16,141.72570000000002,566.9028000000001,124.71861600000001,243.74280000000005
ORD0015270,CUST00184,PROD00121,2022-05-02,Completed,4,247.09,0.05,Express,CarrierC,2022-05-04,2022-05-07,Late,1,0.18,649.8,234.7355,938.942,169.00956,289.14200000000005
ORD0015271,CUST00330,PROD00043,2023-11-02,Completed,3,149.37,0.08,Standard,CarrierD,2023-11-05,2023-11-07,Late,1,0.2,35.13,137.4204,412.26120000000003,82.45224000000002,377.13120000000004
ORD0015272,CUST00148,PROD00172,2022-12-23,Cancelled,7,15.87,0.1,Economy,CarrierA,2022-12-25,2022-12-25,On Time,0,0.1,57.61,14.283,99.981,9.9981,42.370999999999995
ORD0015273,CUST00105,PROD00099,2022-09-25,Completed,5,105.28,0.05,Same Day,CarrierA,2022-09-26,2022-09-30,Late,1,0.22,49.800000000000004,100.01599999999999,500.0799999999999,110.01759999999999,450.2799999999999
ORD0015274,CUST00047,PROD00194,2023-11-26,Completed,5,246.03,0.23,Standard,CarrierC,2023-11-30,2023-12-04,Late,1,0.18,642.25,189.44310000000002,947.2155,170.49878999999999,304.9655
ORD0015275,CUST00087,PROD00055,2023-04-30,Pending,6,151.17,0.22,Economy,CarrierC,2023-05-04,2023-05-08,Late,1,0.18,729.54,117.9126,707.4756,127.345608,-22.064399999999978
ORD0015276,CUST00309,PROD00167,2024-05-18,Pending,5,211.92,0.1,Economy,CarrierC,2024-05-23,2024-05-25,Late,1,0.19,337.75,190.72799999999998,953.6399999999999,181.19159999999997,615.8899999999999
ORD0015277,CUST00437,PROD00133,2022-01-04,Completed,7,35.46,0.24,Express,CarrierA,2022-01-08,2022-01-10,Late,1,0.1,198.59,26.9496,188.6472,18.864720000000002,-9.942800000000005
ORD0015278,CUST00129,PROD00185,2023-04-23,Completed,8,166.89,0.03,Same Day,CarrierD,2023-04-26,2023-04-27,Late,1,0.21,442.4,161.8833,1295.0664,271.96394399999997,852.6664
ORD0015279,CUST00258,PROD00112,2022-05-01,Completed,2,52.82,0.0,Economy,CarrierA,2022-05-05,2022-05-06,Late,1,0.2,72.88,52.82,105.64,21.128,32.760000000000005
ORD0015280,CUST00314,PROD00143,2024-01-12,Pending,9,132.07,0.2,Standard,CarrierA,2024-01-15,2024-01-17,Late,1,0.19,917.64,105.656,950.904,180.67176,33.26400000000001
ORD0015281,CUST00147,PROD00091,2024-03-20,Completed,3,37.74,0.05,Economy,CarrierE,2024-03-25,2024-03-29,Late,1,0.18,84.96000000000001,35.853,107.559,19.360619999999997,22.59899999999999
ORD0015282,CUST00446,PROD00016,2023-05-01,Completed,5,80.16,0.19,Standard,CarrierD,2023-05-03,2023-05-03,On Time,0,0.22,203.79999999999998,64.92960000000001,324.648,71.42256,120.84800000000004
ORD0015283,CUST00462,PROD00057,2022-08-07,Completed,5,163.0,0.18,Standard,CarrierE,2022-08-13,2022-08-15,Late,1,0.25,111.30000000000001,133.66,668.3,167.075,557.0
ORD0015284,CUST00072,PROD00102,2023-11-25,Completed,5,211.15,0.23,Standard,CarrierD,2023-11-26,2023-11-28,Late,1,0.18,645.5,162.5855,812.9275,146.32694999999998,167.4275
ORD0015285,CUST00486,PROD00025,2022-10-05,Completed,5,137.38,0.06,Standard,CarrierB,2022-10-07,2022-10-11,Late,1,0.19,469.65000000000003,129.13719999999998,645.6859999999999,122.68033999999999,176.0359999999999
ORD0015286,CUST00140,PROD00022,2022-09-14,Completed,4,119.6,0.24,Same Day,CarrierB,2022-09-16,2022-09-18,Late,1,0.1,128.8,90.896,363.584,36.3584,234.784
ORD0015287,CUST00410,PROD00159,2022-10-31,Completed,5,192.67,0.02,Express,CarrierB,2022-11-03,2022-11-05,Late,1,0.2,256.70000000000005,188.8166,944.083,188.8166,687.3829999999999
