PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO001514,SUP00011,PROD00036,2023-09-15,13,77.86836188178209,2023-10-01,2023-10-02,1012.2887044631672
PO001515,SUP00031,PROD00025,2021-07-06,9,62.75247993122741,2021-07-22,2021-07-19,564.7723193810467
PO001516,SUP00066,PROD00112,2022-03-20,9,69.34153609820599,2022-04-01,2022-04-05,624.073824883854
PO001517,SUP00058,PROD00188,2021-12-06,13,24.114484718924423,2021-12-16,2021-12-21,313.4883013460175
PO001518,SUP00004,PROD00132,2024-02-23,10,38.39943586357762,2024-03-18,2024-03-22,383.9943586357762
PO001519,SUP00014,PROD00118,2024-03-27,10,73.15178989854047,2024-04-20,2024-04-18,731.5178989854047
PO001520,SUP00019,PROD00122,2021-05-11,5,26.913034375469806,2021-05-24,2021-05-24,134.56517187734903
PO001521,SUP00025,PROD00018,2023-01-06,11,4.943433445992507,2023-01-22,2023-01-23,54.37776790591757
PO001522,SUP00097,PROD00032,2024-04-02,14,65.34221085745592,2024-04-24,2024-04-24,914.7909520043829
PO001523,SUP00081,PROD00152,2023-08-23,17,62.61226913902587,2023-09-02,2023-09-07,1064.4085753634397
PO001524,SUP00048,PROD00056,2021-11-26,13,74.34447264323012,2021-12-10,2021-12-16,966.4781443619916
PO001525,SUP00003,PROD00162,2023-12-04,8,53.07265912603604,2023-12-26,2023-12-30,424.5812730082883
PO001526,SUP00089,PROD00051,2022-10-16,12,22.493777138393924,2022-11-03,2022-11-02,269.9253256607271
PO001527,SUP00069,PROD00097,2023-03-16,13,11.566258697614579,2023-04-03,2023-04-08,150.36136306898953
PO001528,SUP00093,PROD00021,2022-06-18,16,33.566455887919034,2022-06-28,2022-06-26,537.0632942067045
PO001529,SUP00050,PROD00196,2022-03-13,12,35.88267222664542,2022-04-01,2022-04-02,430.59206671974505
PO001530,SUP00100,PROD00178,2023-07-20,11,73.08981847863478,2023-07-30,2023-07-31,803.9880032649826
PO001531,SUP00001,PROD00081,2021-05-04,9,77.63338599934028,2021-05-22,2021-05-26,698.7004739940625
PO001532,SUP00014,PROD00120,2022-09-28,9,71.47287119607174,2022-10-19,2022-10-20,643.2558407646457
PO001533,SUP00033,PROD00174,2023-09-24,11,55.82520036818262,2023-10-06,2023-10-07,614.0772040500088
PO001534,SUP00081,PROD00043,2023-03-17,11,66.25110446311965,2023-04-06,2023-04-11,728.7621490943161
PO001535,SUP00075,PROD00117,2023-03-30,10,19.610636805265134,2023-04-15,2023-04-14,196.10636805265133
PO001536,SUP00098,PROD00165,2023-05-18,10,43.68451252201831,2023-06-06,2023-06-07,436.8451252201831
PO001537,SUP00100,PROD00033,2023-02-23,19,6.322640077901728,2023-03-19,2023-03-20,120.13016148013284
PO001538,SUP00027,PROD00072,2022-07-15,8,60.414392513811755,2022-08-04,2022-08-05,483.31514011049404
PO001539,SUP00035,PROD00096,2021-10-01,9,71.48912306943222,2021-10-19,2021-10-24,643.40210762489
PO001540,SUP00023,PROD00049,2023-12-28,12,15.017801107435668,2024-01-17,2024-01-17,180.21361328922802
PO001541,SUP00087,PROD00111,2021-07-02,7,52.62428495804114,2021-07-24,2021-07-27,368.36999470628797
PO001542,SUP00029,PROD00009,2021-04-23,14,58.92623391024286,2021-05-13,2021-05-12,824.9672747434
PO001543,SUP00051,PROD00176,2022-09-27,14,67.53912293477332,2022-10-20,2022-10-22,945.5477210868264
PO001544,SUP00025,PROD00128,2022-11-07,11,36.50061495937519,2022-11-27,2022-12-01,401.5067645531271
PO001545,SUP00086,PROD00185,2021-04-06,7,8.859052086258718,2021-04-22,2021-04-24,62.01336460381103
PO001546,SUP00074,PROD00159,2021-07-11,13,10.95487879633858,2021-07-24,2021-07-21,142.41342435240153
PO001547,SUP00013,PROD00126,2021-10-20,6,50.24251341564871,2021-10-31,2021-10-30,301.45508049389224
PO001548,SUP00085,PROD00146,2021-12-17,12,9.243764151585127,2021-12-30,2022-01-03,110.92516981902153
PO001549,SUP00036,PROD00195,2021-07-11,9,47.9597029007356,2021-07-26,2021-07-29,431.6373261066204
PO001550,SUP00048,PROD00015,2021-08-04,9,72.76598058696567,2021-08-23,2021-08-22,654.8938252826911
PO001551,SUP00019,PROD00009,2023-11-08,9,22.798081859334715,2023-11-20,2023-11-18,205.18273673401245
PO001552,SUP00097,PROD00036,2022-09-25,13,51.230348742227086,2022-10-18,2022-10-18,665.9945336489521
PO001553,SUP00003,PROD00099,2022-09-26,11,55.85907270544982,2022-10-16,2022-10-20,614.4497997599481
PO001554,SUP00072,PROD00100,2023-02-13,6,77.88299979921263,2023-03-02,2023-03-01,467.29799879527576
PO001555,SUP00048,PROD00122,2024-02-05,7,38.61070363732832,2024-02-16,2024-02-17,270.27492546129827
PO001556,SUP00021,PROD00126,2021-11-18,7,56.40453624541782,2021-11-30,2021-12-06,394.83175371792476
PO001557,SUP00001,PROD00040,2021-07-28,12,68.2497776438084,2021-08-12,2021-08-15,818.9973317257009
PO001558,SUP00042,PROD00055,2023-08-22,12,12.523814725324383,2023-09-02,2023-09-01,150.2857767038926
PO001559,SUP00083,PROD00039,2021-02-16,6,46.38496978443183,2021-03-04,2021-03-07,278.309818706591
PO001560,SUP00010,PROD00109,2022-10-07,8,35.76690508543623,2022-10-30,2022-10-28,286.1352406834898
PO001561,SUP00091,PROD00009,2023-07-26,15,30.48275934507871,2023-08-08,2023-08-06,457.24139017618063
PO001562,SUP00010,PROD00139,2021-10-15,13,46.31890295306729,2021-10-30,2021-11-03,602.1457383898747
PO001563,SUP00070,PROD00010,2021-05-06,12,58.2077177364912,2021-05-27,2021-06-02,698.4926128378944
PO001564,SUP00068,PROD00163,2024-04-11,6,42.90120896964152,2024-05-01,2024-04-29,257.40725381784915
PO001565,SUP00048,PROD00138,2023-12-15,9,10.538295724469684,2024-01-07,2024-01-12,94.84466152022716
PO001566,SUP00037,PROD00110,2023-09-18,15,73.89611656054352,2023-09-28,2023-09-29,1108.4417484081528
PO001567,SUP00054,PROD00139,2023-11-06,8,52.48835439981739,2023-11-28,2023-11-30,419.9068351985391
PO001568,SUP00041,PROD00037,2024-04-09,10,68.75782944416903,2024-04-28,2024-05-02,687.5782944416903
PO001569,SUP00038,PROD00172,2023-01-29,11,64.08678791417391,2023-02-21,2023-02-27,704.954667055913
PO001570,SUP00092,PROD00112,2022-08-11,7,57.81308250519953,2022-08-28,2022-08-27,404.6915775363967
PO001571,SUP00054,PROD00126,2022-10-05,9,35.009741007135126,2022-10-29,2022-11-02,315.08766906421613
PO001572,SUP00039,PROD00123,2023-05-30,9,11.977876642003775,2023-06-16,2023-06-18,107.80088977803398
PO001573,SUP00037,PROD00133,2022-12-28,10,47.51004263050796,2023-01-14,2023-01-18,475.1004263050796
PO001574,SUP00068,PROD00116,2022-09-19,15,19.2990481085208,2022-10-11,2022-10-08,289.485721627812
PO001575,SUP00014,PROD00098,2022-08-22,14,70.03076639210305,2022-09-08,2022-09-12,980.4307294894427
PO001576,SUP00010,PROD00098,2021-04-14,16,28.256472791425058,2021-05-02,2021-05-08,452.1035646628009
PO001577,SUP00034,PROD00113,2022-05-25,12,47.33780951502644,2022-06-09,2022-06-06,568.0537141803173
PO001578,SUP00003,PROD00144,2023-11-22,10,67.189165812737,2023-12-08,2023-12-09,671.89165812737
PO001579,SUP00020,PROD00134,2022-01-20,21,58.9316234670843,2022-01-30,2022-02-03,1237.5640928087703
PO001580,SUP00063,PROD00119,2022-12-13,17,4.718980105091329,2023-01-06,2023-01-06,80.22266178655259
PO001581,SUP00032,PROD00053,2022-02-16,12,54.65021820983843,2022-03-03,2022-03-03,655.8026185180611
PO001582,SUP00039,PROD00152,2023-07-30,11,74.05006857527458,2023-08-12,2023-08-14,814.5507543280204
PO001583,SUP00058,PROD00112,2022-09-28,11,25.044935112929668,2022-10-10,2022-10-14,275.49428624222634
PO001584,SUP00075,PROD00123,2022-02-19,15,42.405919998985574,2022-03-12,2022-03-10,636.0887999847836
PO001585,SUP00001,PROD00104,2021-01-14,14,6.576233898667141,2021-02-04,2021-02-01,92.06727458133997
PO001586,SUP00058,PROD00034,2023-07-19,16,47.703011056265304,2023-07-31,2023-07-31,763.2481769002449
PO001587,SUP00090,PROD00123,2022-09-04,12,24.02961044502502,2022-09-26,2022-09-25,288.3553253403003
PO001588,SUP00025,PROD00168,2023-06-14,11,22.53629972117733,2023-07-05,2023-07-05,247.89929693295062
PO001589,SUP00080,PROD00070,2024-03-01,13,24.7777209207842,2024-03-14,2024-03-15,322.1103719701946
PO001590,SUP00019,PROD00126,2023-04-24,9,79.98770811770542,2023-05-17,2023-05-21,719.8893730593488
PO001591,SUP00001,PROD00044,2024-03-21,6,45.578211339053325,2024-04-03,2024-04-07,273.46926803431995
PO001592,SUP00016,PROD00027,2022-12-21,6,3.766094239992528,2023-01-11,2023-01-08,22.596565439955167
PO001593,SUP00070,PROD00078,2021-05-02,15,34.789336439042344,2021-05-16,2021-05-14,521.8400465856352
PO001594,SUP00068,PROD00016,2023-02-04,11,73.15497764639363,2023-02-20,2023-02-20,804.70475411033
PO001595,SUP00013,PROD00117,2022-07-23,10,53.568892984768844,2022-08-15,2022-08-20,535.6889298476884
PO001596,SUP00096,PROD00074,2021-06-24,10,40.22638302858918,2021-07-06,2021-07-12,402.2638302858918
PO001597,SUP00012,PROD00013,2023-04-19,10,22.495097545144635,2023-04-29,2023-05-01,224.95097545144634
PO001598,SUP00007,PROD00098,2022-08-14,10,16.23907550954655,2022-09-03,2022-09-08,162.3907550954655
PO001599,SUP00070,PROD00126,2023-12-31,16,55.85746741095922,2024-01-17,2024-01-23,893.7194785753475
PO001600,SUP00005,PROD00162,2024-01-15,11,53.171571847065984,2024-01-29,2024-01-30,584.8872903177258
PO001601,SUP00035,PROD00158,2021-04-16,13,31.554690188939453,2021-05-04,2021-05-02,410.2109724562129
PO001602,SUP00071,PROD00075,2021-06-23,9,59.54687532586788,2021-07-11,2021-07-16,535.921877932811
PO001603,SUP00080,PROD00188,2023-09-14,18,68.59136500241013,2023-10-08,2023-10-13,1234.6445700433824
PO001604,SUP00089,PROD00092,2024-02-03,12,32.55049093400815,2024-02-17,2024-02-21,390.60589120809783
PO001605,SUP00002,PROD00004,2023-02-22,10,72.23677867477537,2023-03-13,2023-03-15,722.3677867477536
PO001606,SUP00012,PROD00157,2023-04-11,9,7.2870951843118625,2023-05-03,2023-05-09,65.58385665880677
PO001607,SUP00040,PROD00093,2023-07-19,12,48.48264570184092,2023-08-03,2023-08-01,581.7917484220911
PO001608,SUP00020,PROD00062,2021-05-17,11,9.387015043640176,2021-05-31,2021-06-03,103.25716548004193
PO001609,SUP00053,PROD00161,2022-10-04,14,41.34826072883478,2022-10-28,2022-10-28,578.875650203687
PO001610,SUP00020,PROD00022,2022-06-20,12,33.13915905412047,2022-06-30,2022-06-27,397.66990864944563
PO001611,SUP00051,PROD00176,2021-01-29,10,29.203539216228272,2021-02-22,2021-02-28,292.03539216228273
PO001612,SUP00031,PROD00117,2021-06-21,6,40.052688623372084,2021-07-09,2021-07-13,240.3161317402325
PO001613,SUP00070,PROD00145,2024-02-11,14,47.34191130474409,2024-02-24,2024-02-28,662.7867582664172
PO001614,SUP00045,PROD00064,2021-01-18,13,4.115247673208898,2021-02-05,2021-02-10,53.498219751715666
PO001615,SUP00055,PROD00013,2024-03-24,8,40.794803204443596,2024-04-06,2024-04-06,326.35842563554877
PO001616,SUP00061,PROD00093,2022-03-29,17,43.70779708547619,2022-04-14,2022-04-20,743.0325504530952
PO001617,SUP00046,PROD00195,2023-08-14,7,14.964704103012846,2023-08-28,2023-08-29,104.75292872108992
PO001618,SUP00072,PROD00199,2023-08-05,10,4.169198131614751,2023-08-27,2023-09-01,41.691981316147505
PO001619,SUP00006,PROD00124,2022-09-28,9,74.16332521945816,2022-10-13,2022-10-17,667.4699269751234
PO001620,SUP00078,PROD00065,2021-09-10,8,28.672006717091158,2021-10-02,2021-10-03,229.37605373672926
PO001621,SUP00088,PROD00134,2023-08-18,7,49.9971705150851,2023-09-05,2023-09-07,349.98019360559573
PO001622,SUP00077,PROD00196,2022-02-03,15,26.073718971422526,2022-02-22,2022-02-25,391.1057845713379
PO001623,SUP00075,PROD00058,2022-11-25,13,48.44008346016567,2022-12-05,2022-12-07,629.7210849821537
PO001624,SUP00095,PROD00007,2023-09-05,14,21.511574856740996,2023-09-24,2023-09-21,301.16204799437395
PO001625,SUP00095,PROD00122,2022-07-07,10,15.264139788124846,2022-07-19,2022-07-16,152.64139788124845
PO001626,SUP00041,PROD00131,2022-08-26,9,79.36018835765185,2022-09-18,2022-09-15,714.2416952188667
PO001627,SUP00040,PROD00101,2022-09-05,9,15.170446866997642,2022-09-20,2022-09-26,136.53402180297877
PO001628,SUP00014,PROD00090,2021-12-18,10,74.81051945139359,2021-12-31,2022-01-04,748.1051945139359
PO001629,SUP00003,PROD00091,2024-02-08,15,28.91020541549418,2024-02-26,2024-03-02,433.65308123241266
PO001630,SUP00007,PROD00107,2021-12-04,15,31.084888436011493,2021-12-22,2021-12-28,466.2733265401724
PO001631,SUP00082,PROD00059,2022-01-08,6,59.828505400206176,2022-01-20,2022-01-24,358.97103240123704
PO001632,SUP00061,PROD00150,2023-08-21,12,32.18806172087009,2023-09-07,2023-09-12,386.2567406504411
PO001633,SUP00075,PROD00052,2022-08-04,17,49.50733193792616,2022-08-26,2022-08-30,841.6246429447448
PO001634,SUP00092,PROD00149,2021-05-24,14,11.908043406296223,2021-06-12,2021-06-11,166.7126076881471
PO001635,SUP00092,PROD00111,2022-06-13,17,76.2549813365003,2022-06-29,2022-06-26,1296.334682720505
PO001636,SUP00087,PROD00045,2021-01-25,9,45.709008614654735,2021-02-07,2021-02-06,411.38107753189263
PO001637,SUP00038,PROD00048,2021-10-03,14,31.57737689892351,2021-10-26,2021-10-30,442.08327658492914
PO001638,SUP00020,PROD00132,2022-06-03,21,26.80471288613014,2022-06-17,2022-06-18,562.898970608733
PO001639,SUP00060,PROD00095,2021-01-31,8,27.60962360689622,2021-02-12,2021-02-15,220.87698885516977
PO001640,SUP00079,PROD00161,2023-06-02,10,54.53533029890985,2023-06-15,2023-06-13,545.3533029890984
PO001641,SUP00002,PROD00169,2024-01-19,5,47.14824538378978,2024-02-01,2024-02-01,235.74122691894888
PO001642,SUP00056,PROD00098,2022-06-12,12,24.710231706549312,2022-07-03,2022-07-03,296.52278047859176
PO001643,SUP00078,PROD00073,2022-11-30,15,8.160464813107438,2022-12-10,2022-12-15,122.40697219661158
PO001644,SUP00034,PROD00035,2023-03-31,14,45.36575032907308,2023-04-10,2023-04-15,635.1205046070231
PO001645,SUP00067,PROD00112,2023-02-11,12,15.06868199410959,2023-02-23,2023-02-21,180.8241839293151
PO001646,SUP00016,PROD00111,2023-07-11,11,77.89789896812127,2023-07-24,2023-07-29,856.876888649334
PO001647,SUP00092,PROD00183,2021-07-22,14,60.63975747608534,2021-08-14,2021-08-18,848.9566046651948
PO001648,SUP00090,PROD00070,2022-10-18,12,8.306627686742434,2022-10-28,2022-10-31,99.67953224090921
PO001649,SUP00095,PROD00160,2023-05-05,15,55.349838335066,2023-05-21,2023-05-24,830.24757502599
PO001650,SUP00007,PROD00005,2022-06-21,11,77.6581862747708,2022-07-09,2022-07-07,854.2400490224788
PO001651,SUP00035,PROD00079,2022-08-30,15,48.064211145138124,2022-09-09,2022-09-07,720.9631671770719
PO001652,SUP00037,PROD00067,2021-01-30,11,41.77947593443912,2021-02-12,2021-02-09,459.5742352788303
PO001653,SUP00095,PROD00186,2023-07-07,11,78.95760644381522,2023-07-30,2023-08-02,868.5336708819675
PO001654,SUP00041,PROD00032,2023-02-23,8,26.109657545443746,2023-03-11,2023-03-09,208.87726036354996
PO001655,SUP00052,PROD00117,2021-06-04,11,51.903922922829125,2021-06-16,2021-06-16,570.9431521511203
PO001656,SUP00035,PROD00170,2021-11-30,9,63.00523156630726,2021-12-20,2021-12-26,567.0470840967653
PO001657,SUP00079,PROD00031,2023-04-21,17,59.781139845904164,2023-05-08,2023-05-05,1016.2793773803708
PO001658,SUP00005,PROD00064,2021-08-08,10,24.25366622433683,2021-08-31,2021-08-30,242.53666224336828
PO001659,SUP00074,PROD00125,2022-04-08,10,38.59239871854108,2022-05-02,2022-05-08,385.92398718541074
PO001660,SUP00057,PROD00164,2021-05-24,15,16.805091100496227,2021-06-15,2021-06-13,252.07636650744342
PO001661,SUP00100,PROD00023,2022-02-05,7,9.010932401418993,2022-02-24,2022-02-24,63.07652680993295
PO001662,SUP00086,PROD00007,2024-01-04,5,23.633618725327448,2024-01-15,2024-01-19,118.16809362663724
PO001663,SUP00006,PROD00146,2023-03-04,7,13.310885056024,2023-03-15,2023-03-15,93.176195392168
PO001664,SUP00079,PROD00052,2022-01-05,6,14.765761455095676,2022-01-23,2022-01-22,88.59456873057405
PO001665,SUP00034,PROD00095,2023-07-24,14,38.11565538945123,2023-08-17,2023-08-23,533.6191754523172
PO001666,SUP00083,PROD00019,2023-03-27,14,33.72731375887531,2023-04-12,2023-04-12,472.18239262425436
PO001667,SUP00037,PROD00111,2021-09-24,7,58.93314280931161,2021-10-06,2021-10-07,412.5319996651813
PO001668,SUP00019,PROD00144,2021-11-15,12,64.20285580307791,2021-12-08,2021-12-09,770.4342696369349
PO001669,SUP00095,PROD00107,2021-10-10,7,8.224884340660825,2021-10-23,2021-10-21,57.57419038462578
PO001670,SUP00054,PROD00025,2022-02-09,9,31.56742416513358,2022-02-23,2022-02-26,284.1068174862022
PO001671,SUP00080,PROD00091,2022-11-20,7,15.564387869975304,2022-11-30,2022-11-29,108.95071508982713
PO001672,SUP00035,PROD00015,2022-04-09,13,53.67498987023021,2022-04-19,2022-04-22,697.7748683129928
PO001673,SUP00052,PROD00120,2021-12-28,11,51.084041422435746,2022-01-10,2022-01-08,561.9244556467931
PO001674,SUP00076,PROD00002,2023-12-02,11,15.195235705912143,2023-12-24,2023-12-23,167.14759276503358
PO001675,SUP00080,PROD00021,2023-07-26,10,70.42799411613424,2023-08-07,2023-08-06,704.2799411613424
PO001676,SUP00049,PROD00107,2022-07-27,12,23.501504349444033,2022-08-08,2022-08-11,282.0180521933284
PO001677,SUP00082,PROD00003,2021-01-20,12,3.28935454678117,2021-02-04,2021-02-06,39.472254561374044
PO001678,SUP00009,PROD00058,2023-05-08,13,58.5464368563147,2023-05-21,2023-05-27,761.1036791320911
PO001679,SUP00084,PROD00173,2023-10-23,5,61.41882707505812,2023-11-16,2023-11-15,307.0941353752906
PO001680,SUP00042,PROD00016,2022-09-05,13,60.38532806793018,2022-09-21,2022-09-23,785.0092648830923
PO001681,SUP00074,PROD00120,2021-03-21,8,71.36939828162002,2021-04-03,2021-03-31,570.9551862529602
PO001682,SUP00042,PROD00161,2021-03-08,9,21.663779614242078,2021-03-20,2021-03-25,194.9740165281787
PO001683,SUP00070,PROD00003,2023-03-05,8,64.18702193498218,2023-03-16,2023-03-21,513.4961754798575
PO001684,SUP00077,PROD00137,2021-04-03,6,26.12340994394752,2021-04-16,2021-04-22,156.74045966368513
PO001685,SUP00028,PROD00104,2022-06-01,10,48.98346818818239,2022-06-22,2022-06-25,489.83468188182394
PO001686,SUP00042,PROD00199,2021-03-26,11,9.3593807211797,2021-04-19,2021-04-17,102.9531879329767
PO001687,SUP00086,PROD00133,2023-09-10,15,29.513874293965976,2023-09-21,2023-09-27,442.70811440948967
PO001688,SUP00057,PROD00161,2021-08-25,16,71.47130681819688,2021-09-05,2021-09-02,1143.54090909115
PO001689,SUP00006,PROD00122,2022-05-06,12,25.701302748679893,2022-05-29,2022-05-28,308.4156329841587
PO001690,SUP00088,PROD00160,2021-05-05,13,59.12409791953948,2021-05-23,2021-05-27,768.6132729540133
PO001691,SUP00048,PROD00156,2022-01-16,14,77.51319437886464,2022-02-04,2022-02-10,1085.1847213041049
PO001692,SUP00071,PROD00169,2022-05-07,12,43.0214376606351,2022-05-21,2022-05-21,516.2572519276212
PO001693,SUP00082,PROD00153,2022-01-13,10,17.106617900579487,2022-02-04,2022-02-01,171.06617900579488
PO001694,SUP00060,PROD00064,2024-03-31,8,15.686537979978764,2024-04-17,2024-04-18,125.49230383983011
PO001695,SUP00001,PROD00080,2023-05-29,9,8.780096266202133,2023-06-18,2023-06-23,79.0208663958192
PO001696,SUP00042,PROD00097,2022-05-21,12,15.56401902662821,2022-06-08,2022-06-06,186.76822831953854
PO001697,SUP00020,PROD00021,2023-02-27,15,54.590075930393816,2023-03-17,2023-03-19,818.8511389559072
PO001698,SUP00021,PROD00100,2021-07-26,12,74.42618677410262,2021-08-12,2021-08-14,893.1142412892314
PO001699,SUP00071,PROD00073,2022-07-28,14,54.793197223125155,2022-08-07,2022-08-10,767.1047611237522
PO001700,SUP00083,PROD00146,2022-05-30,16,15.544056641734809,2022-06-09,2022-06-07,248.70490626775694
PO001701,SUP00072,PROD00034,2024-02-14,5,30.218944520401877,2024-02-29,2024-03-03,151.09472260200937
PO001702,SUP00032,PROD00137,2021-05-05,13,45.08073348697971,2021-05-23,2021-05-27,586.0495353307363
PO001703,SUP00098,PROD00148,2021-09-03,5,69.356163977539,2021-09-23,2021-09-25,346.780819887695
PO001704,SUP00091,PROD00110,2024-01-10,8,31.180780514769136,2024-01-30,2024-01-28,249.4462441181531
PO001705,SUP00061,PROD00197,2022-01-07,6,22.201746251620527,2022-01-17,2022-01-16,133.21047750972315
PO001706,SUP00014,PROD00123,2021-02-08,9,19.66389673084988,2021-03-01,2021-03-02,176.97507057764892
PO001707,SUP00058,PROD00032,2023-08-04,12,62.323356794350275,2023-08-27,2023-08-27,747.8802815322033
PO001708,SUP00083,PROD00058,2022-04-17,9,36.00464374019807,2022-05-02,2022-04-29,324.0417936617826
PO001709,SUP00096,PROD00182,2022-10-19,13,14.151072731898644,2022-11-04,2022-11-04,183.96394551468237
PO001710,SUP00028,PROD00066,2021-02-20,12,65.39040433369041,2021-03-11,2021-03-16,784.684852004285
PO001711,SUP00019,PROD00065,2022-12-25,11,4.973961045390548,2023-01-16,2023-01-15,54.71357149929603
PO001712,SUP00027,PROD00169,2023-11-14,8,31.15563739233157,2023-12-04,2023-12-02,249.24509913865256
PO001713,SUP00081,PROD00190,2022-01-04,14,19.539920956274038,2022-01-26,2022-01-23,273.5588933878365
PO001714,SUP00059,PROD00173,2024-03-02,6,57.539131856251466,2024-03-16,2024-03-16,345.2347911375088
PO001715,SUP00074,PROD00163,2021-02-03,11,64.24388196935902,2021-02-19,2021-02-25,706.6827016629493
PO001716,SUP00025,PROD00079,2023-12-23,15,43.53305404523039,2024-01-11,2024-01-09,652.9958106784558
PO001717,SUP00085,PROD00008,2024-04-07,10,73.10178464210075,2024-04-25,2024-04-27,731.0178464210076
PO001718,SUP00059,PROD00023,2022-03-10,9,37.8687517992363,2022-04-02,2022-04-05,340.8187661931267
PO001719,SUP00100,PROD00136,2023-12-30,15,14.14887837511146,2024-01-12,2024-01-13,212.2331756266719
PO001720,SUP00035,PROD00032,2023-12-27,12,19.3178434771376,2024-01-19,2024-01-21,231.8141217256512
PO001721,SUP00052,PROD00162,2023-03-24,13,57.08426643079829,2023-04-11,2023-04-17,742.0954636003777
PO001722,SUP00085,PROD00143,2021-04-27,14,51.853640331429816,2021-05-09,2021-05-08,725.9509646400174
PO001723,SUP00008,PROD00111,2023-10-20,15,56.318864269420885,2023-10-31,2023-11-02,844.7829640413133
PO001724,SUP00035,PROD00073,2023-09-22,9,33.91108304449134,2023-10-13,2023-10-14,305.1997474004221
PO001725,SUP00082,PROD00068,2023-08-22,19,25.16461815881366,2023-09-10,2023-09-12,478.1277450174595
PO001726,SUP00059,PROD00093,2022-11-08,13,19.38990586380126,2022-11-30,2022-12-05,252.0687762294164
PO001727,SUP00082,PROD00036,2021-12-02,11,21.05335056514179,2021-12-15,2021-12-16,231.5868562165597
PO001728,SUP00038,PROD00197,2023-11-15,11,70.10558642965054,2023-12-07,2023-12-13,771.161450726156
PO001729,SUP00076,PROD00110,2023-03-14,11,77.99927546369472,2023-03-27,2023-03-26,857.9920301006418
PO001730,SUP00051,PROD00111,2021-11-28,10,67.38891800438392,2021-12-11,2021-12-17,673.8891800438392
PO001731,SUP00076,PROD00098,2023-08-02,6,71.37471578790621,2023-08-14,2023-08-13,428.24829472743727
PO001732,SUP00022,PROD00117,2023-01-16,5,19.150766393800215,2023-01-27,2023-01-25,95.75383196900107
PO001733,SUP00059,PROD00101,2024-01-29,11,8.704590332070445,2024-02-12,2024-02-12,95.7504936527749
PO001734,SUP00020,PROD00079,2024-03-01,12,21.179426526231843,2024-03-16,2024-03-19,254.15311831478212
PO001735,SUP00063,PROD00010,2021-08-19,6,36.42489531790099,2021-09-06,2021-09-03,218.54937190740594
PO001736,SUP00010,PROD00080,2021-05-04,9,77.05397389284748,2021-05-16,2021-05-18,693.4857650356273
PO001737,SUP00088,PROD00149,2022-08-30,10,29.219794949462305,2022-09-16,2022-09-17,292.19794949462306
PO001738,SUP00098,PROD00185,2023-08-31,9,75.11653919498549,2023-09-18,2023-09-16,676.0488527548695
PO001739,SUP00084,PROD00119,2022-05-23,13,5.765003398269887,2022-06-16,2022-06-18,74.94504417750854
PO001740,SUP00067,PROD00125,2024-04-02,11,41.01368893719394,2024-04-24,2024-04-22,451.1505783091333
PO001741,SUP00040,PROD00139,2021-05-07,10,65.02523802173573,2021-05-25,2021-05-31,650.2523802173573
PO001742,SUP00098,PROD00124,2023-05-04,8,54.40205105077517,2023-05-27,2023-05-24,435.21640840620137
PO001743,SUP00070,PROD00081,2023-08-16,9,29.6744487258387,2023-09-06,2023-09-10,267.0700385325483
PO001744,SUP00086,PROD00166,2023-01-04,12,11.180579157273975,2023-01-15,2023-01-21,134.1669498872877
PO001745,SUP00086,PROD00081,2024-02-12,13,57.05372900445436,2024-03-02,2024-03-02,741.6984770579066
PO001746,SUP00063,PROD00157,2023-02-20,8,30.527409582134982,2023-03-12,2023-03-12,244.21927665707986
PO001747,SUP00100,PROD00200,2021-06-24,12,41.1157644513366,2021-07-08,2021-07-13,493.3891734160392
PO001748,SUP00068,PROD00096,2023-04-24,15,11.635868806450048,2023-05-04,2023-05-09,174.53803209675073
PO001749,SUP00068,PROD00047,2023-07-14,13,22.882901721078337,2023-07-24,2023-07-25,297.47772237401836
PO001750,SUP00027,PROD00200,2023-01-15,14,15.092364319685279,2023-01-25,2023-01-24,211.29310047559392
PO001751,SUP00039,PROD00118,2022-10-07,11,44.74162791369322,2022-10-28,2022-11-01,492.15790705062545
PO001752,SUP00033,PROD00014,2021-06-14,14,4.284866773794908,2021-06-29,2021-07-04,59.98813483312871
PO001753,SUP00095,PROD00060,2022-10-10,8,3.6406206559055394,2022-10-24,2022-10-26,29.124965247244315
PO001754,SUP00051,PROD00007,2021-03-12,9,17.968462735387735,2021-03-26,2021-03-28,161.71616461848961
PO001755,SUP00077,PROD00040,2023-06-11,7,42.47404769988319,2023-06-24,2023-06-27,297.31833389918233
PO001756,SUP00094,PROD00014,2022-10-30,8,63.250292104427444,2022-11-21,2022-11-24,506.00233683541956
PO001757,SUP00031,PROD00108,2021-01-23,12,63.0947012382409,2021-02-03,2021-01-31,757.1364148588908
PO001758,SUP00080,PROD00017,2021-06-03,8,10.984460277933334,2021-06-21,2021-06-25,87.87568222346667
PO001759,SUP00075,PROD00034,2021-11-25,6,71.51266328007317,2021-12-11,2021-12-15,429.075979680439
PO001760,SUP00048,PROD00037,2022-03-28,13,68.66454689495737,2022-04-10,2022-04-11,892.6391096344457
PO001761,SUP00069,PROD00011,2021-04-05,9,55.667211285444,2021-04-26,2021-05-02,501.004901568996
