Geo_Key,Order City,Order State,Order Country,Order Region,Market,Latitude,Longitude
Tlemcen_Tlemcen_Argelia,Tlemcen,Tlemcen,Argelia,North Africa,Africa,34.26791382,-118.6712112
Olomouc_Olomouc_República Checa,Olomouc,Olomouc,República Checa,Eastern Europe,Europe,40.74718475,-73.87696838
Moulins_Auvernia_Francia,Moulins,Auvernia,Francia,Western Europe,Europe,37.28772354,-121.7644043
Barreiras_Bahía_Brasil,Barreiras,Bahía,Brasil,South America,LATAM,33.98826981,-118.0931091
Camocim_Ceará_Brasil,Camocim,Ceará,Brasil,South America,LATAM,41.89396668,-88.09660339
Nevsehir_Nevsehir_Turquía,Nevsehir,Nevsehir,Turquía,West Asia,Pacific Asia,34.02837372,-118.2148743
Aksu_Xinjiang Uygur_China,Aksu,Xinjiang Uygur,China,Eastern Asia,Pacific Asia,40.54027557,-74.16858673
Passos_Minas Gerais_Brasil,Passos,Minas Gerais,Brasil,South America,LATAM,41.43588638,-82.74632263
Campina Grande_Paraíba_Brasil,Campina Grande,Paraíba,Brasil,South America,LATAM,18.29400253,-66.37057495
Floridablanca_Santander_Colombia,Floridablanca,Santander,Colombia,South America,LATAM,18.29436684,-66.37056732
Punta Arenas_Magallanes y Antártica Chilena_Chile,Punta Arenas,Magallanes y Antártica Chilena,Chile,South America,LATAM,18.21487236,-66.37050629
Lins_São Paulo_Brasil,Lins,São Paulo,Brasil,South America,LATAM,18.20381737,-66.3705368
Kawasaki_Fukuoka_Japón,Kawasaki,Fukuoka,Japón,Eastern Asia,Pacific Asia,18.24668694,-66.37050629
Wuxi_Hunan_China,Wuxi,Hunan,China,Eastern Asia,Pacific Asia,18.20192337,-66.37052918
Nagaoka_Shizuoka_Japón,Nagaoka,Shizuoka,Japón,Eastern Asia,Pacific Asia,18.22530556,-66.03705597
Jodhpur_Guyarat_India,Jodhpur,Guyarat,India,South Asia,Pacific Asia,18.27771187,-66.37052918
Yibin_Sichuan_China,Yibin,Sichuan,China,Eastern Asia,Pacific Asia,18.20703507,-66.37049866
Sialkot_Punyab_Pakistán,Sialkot,Punyab,Pakistán,South Asia,Pacific Asia,18.28117561,-66.37052155
Yushu_Jilin_China,Yushu,Jilin,China,Eastern Asia,Pacific Asia,18.28659058,-66.03705597
Richardson_Texas_Estados Unidos,Richardson,Texas,Estados Unidos,US Center ,USCA,18.28957367,-66.37062836
Danville_California_Estados Unidos,Danville,California,Estados Unidos,West of USA ,USCA,18.35900307,-66.07807922
Zhangjiakou_Hebei_China,Zhangjiakou,Hebei,China,Eastern Asia,Pacific Asia,18.2105732,-66.37058258
Warner Robins_Georgia_Estados Unidos,Warner Robins,Georgia,Estados Unidos,South of  USA ,USCA,18.22298622,-66.37062836
Tekirdag_Tekirdag_Turquía,Tekirdag,Tekirdag,Turquía,West Asia,Pacific Asia,18.21858025,-66.37051392
Villeparisis_Isla de Francia_Francia,Villeparisis,Isla de Francia,Francia,Western Europe,Europe,18.29750443,-66.37062073
Kamarhati_Bengala Occidental_India,Kamarhati,Bengala Occidental,India,South Asia,Pacific Asia,37.44713593,-121.9091797
Orsay_Isla de Francia_Francia,Orsay,Isla de Francia,Francia,Western Europe,Europe,38.28607559,-122.3601685
Acayucan_Veracruz_México,Acayucan,Veracruz,México,Central America,LATAM,40.74559021,-73.97927856
Guarujá_São Paulo_Brasil,Guarujá,São Paulo,Brasil,South America,LATAM,18.27799797,-66.37056732
Catanduva_São Paulo_Brasil,Catanduva,São Paulo,Brasil,South America,LATAM,18.27215958,-66.37052155
Sogamoso_Boyacá_Colombia,Sogamoso,Boyacá,Colombia,South America,LATAM,33.73786926,-118.2846069
Zhytómyr_Zhytómyr_Ucrania,Zhytómyr,Zhytómyr,Ucrania,Eastern Europe,Europe,18.28805924,-66.37062836
Orsha_Vitsyebsk_Bielorrusia,Orsha,Vitsyebsk,Bielorrusia,Eastern Europe,Europe,18.2283802,-66.37060547
Zenica_Federación de Bosnia y Herzegovina_Bosnia y Herzegovina,Zenica,Federación de Bosnia y Herzegovina,Bosnia y Herzegovina,Southern Europe,Europe,28.62217712,-81.20755768
Springdale_Arkansas_Estados Unidos,Springdale,Arkansas,Estados Unidos,South of  USA ,USCA,40.3957901,-111.5488815
Sanford_Florida_Estados Unidos,Sanford,Florida,Estados Unidos,South of  USA ,USCA,43.61513138,-84.60793304
Hillsboro_Oregón_Estados Unidos,Hillsboro,Oregón,Estados Unidos,West of USA ,USCA,18.29623795,-66.37055206
Anyang_Gyeonggi_Corea del Sur,Anyang,Gyeonggi,Corea del Sur,Eastern Asia,Pacific Asia,33.94717026,-117.253624
Oyama_Tochigi_Japón,Oyama,Tochigi,Japón,Eastern Asia,Pacific Asia,33.87208557,-117.5922241
Darlington_Inglaterra_Reino Unido,Darlington,Inglaterra,Reino Unido,Northern Europe,Europe,39.95728302,-74.19393158
Tapachula_Chiapas_México,Tapachula,Chiapas,México,Central America,LATAM,35.81158447,-78.5983429
Londrina_Paraná_Brasil,Londrina,Paraná,Brasil,South America,LATAM,47.84322357,-122.2460785
Disuq_Kafr el Sheij_Egipto,Disuq,Kafr el Sheij,Egipto,North Africa,Africa,32.75012589,-117.1374207
Oakville_Ontario_Canada,Oakville,Ontario,Canada,Canada,USCA,40.77030945,-73.95845795
Manteca_California_Estados Unidos,Manteca,California,Estados Unidos,West of USA ,USCA,34.7522049,-80.52465057
Stolberg_Renania del Norte-Westfalia_Alemania,Stolberg,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,28.03085518,-82.50086212
Les Herbiers_Países del Loira_Francia,Les Herbiers,Países del Loira,Francia,Western Europe,Europe,18.29811859,-66.37051392
Modena_Emilia-Romaña_Italia,Modena,Emilia-Romaña,Italia,Southern Europe,Europe,18.28598213,-66.37055206
Duitama_Boyacá_Colombia,Duitama,Boyacá,Colombia,South America,LATAM,40.84625626,-73.84725189
Tremblay-en-France_Isla de Francia_Francia,Tremblay-en-France,Isla de Francia,Francia,Western Europe,Europe,41.436409,-81.70665741
Southampton_Inglaterra_Reino Unido,Southampton,Inglaterra,Reino Unido,Northern Europe,Europe,32.84292221,-97.22615814
Günzburg_Bavaria_Alemania,Günzburg,Bavaria,Alemania,Western Europe,Europe,37.25323105,-121.8241806
Porlamar_Nueva Esparta_Venezuela,Porlamar,Nueva Esparta,Venezuela,South America,LATAM,18.23333359,-66.37052918
San Luis Obispo_California_Estados Unidos,San Luis Obispo,California,Estados Unidos,West of USA ,USCA,33.14600372,-117.1356583
Burnie_Tasmania_Australia,Burnie,Tasmania,Australia,Oceania,Pacific Asia,41.89499664,-87.75041962
Ninghai_Zhejiang_China,Ninghai,Zhejiang,China,Eastern Asia,Pacific Asia,38.75532913,-90.09825897
Zhoukou_Henan_China,Zhoukou,Henan,China,Eastern Asia,Pacific Asia,33.89164734,-118.299408
Hamme_Flanders Oriental_Bélgica,Hamme,Flanders Oriental,Bélgica,Western Europe,Europe,35.81321335,-78.87046814
Manfredonia_Apulia_Italia,Manfredonia,Apulia,Italia,Southern Europe,Europe,18.21101761,-66.37052918
Ancona_Marche_Italia,Ancona,Marche,Italia,Southern Europe,Europe,18.27911568,-66.3706131
Iskenderun_Hatay_Turquía,Iskenderun,Hatay,Turquía,West Asia,Pacific Asia,38.00168991,-121.8279724
Al Hudayda_Al Hudayda_Yemen,Al Hudayda,Al Hudayda,Yemen,West Asia,Pacific Asia,18.29717827,-66.37062073
Guelma_Guelma_Argelia,Guelma,Guelma,Argelia,North Africa,Africa,18.29266167,-66.37063599
Bugía_Bugía_Argelia,Bugía,Bugía,Argelia,North Africa,Africa,40.39059448,-104.7084274
Trebisonda_Trebisonda_Turquía,Trebisonda,Trebisonda,Turquía,West Asia,Pacific Asia,40.87593079,-73.91262817
Bisáu_Bisáu_Guinea-Bissau,Bisáu,Bisáu,Guinea-Bissau,West Africa,Africa,42.60770416,-83.93352509
Ras al Khaymah_Ras al-Jaima_Emiratos Árabes Unidos,Ras al Khaymah,Ras al-Jaima,Emiratos Árabes Unidos,West Asia,Pacific Asia,41.49098206,-81.73258972
Shagamu_Ogun_Nigeria,Shagamu,Ogun,Nigeria,West Africa,Africa,18.2804718,-66.37059784
Lodi_California_Estados Unidos,Lodi,California,Estados Unidos,West of USA ,USCA,18.29656792,-66.37059784
Longmont_Colorado_Estados Unidos,Longmont,Colorado,Estados Unidos,West of USA ,USCA,18.22579002,-66.37052918
Thornton_Colorado_Estados Unidos,Thornton,Colorado,Estados Unidos,West of USA ,USCA,41.95249176,-87.7964325
Santa Maria_California_Estados Unidos,Santa Maria,California,Estados Unidos,West of USA ,USCA,18.1464901,-66.54896545
Indaiatuba_São Paulo_Brasil,Indaiatuba,São Paulo,Brasil,South America,LATAM,42.33480835,-74.93064117
Prato_Toscana_Italia,Prato,Toscana,Italia,Southern Europe,Europe,18.25865555,-66.37057495
Kirovohrad_Kirovohrad_Ucrania,Kirovohrad,Kirovohrad,Ucrania,Eastern Europe,Europe,18.38011932,-66.18312836
Mallawi_Menia_Egipto,Mallawi,Menia,Egipto,North Africa,Africa,18.21973801,-66.37050629
Taraz_Zhambyl_Kazajistán,Taraz,Zhambyl,Kazajistán,Central Asia,Pacific Asia,18.28645706,-66.37050629
Kocaeli_Kocaeli_Turquía,Kocaeli,Kocaeli,Turquía,West Asia,Pacific Asia,40.85889053,-73.93106842
Gresham_Oregón_Estados Unidos,Gresham,Oregón,Estados Unidos,West of USA ,USCA,18.27178955,-66.37062836
Karimnagar_Telangana_India,Karimnagar,Telangana,India,South Asia,Pacific Asia,26.28325081,-80.09656525
Shangyu_Zhejiang_China,Shangyu,Zhejiang,China,Eastern Asia,Pacific Asia,39.98654556,-75.1084671
Sargodha_Punyab_Pakistán,Sargodha,Punyab,Pakistán,South Asia,Pacific Asia,39.80316162,-77.00598908
Wuhai_Mongolia Interior_China,Wuhai,Mongolia Interior,China,Eastern Asia,Pacific Asia,39.00483322,-76.96875763
Montceau-les-Mines_Borgoña-Franco Condado_Francia,Montceau-les-Mines,Borgoña-Franco Condado,Francia,Western Europe,Europe,39.65353012,-78.76384735
Molfetta_Apulia_Italia,Molfetta,Apulia,Italia,Southern Europe,Europe,34.12594605,-118.2910156
Thionville_Alsacia-Champaña-Ardenas-Lorena_Francia,Thionville,Alsacia-Champaña-Ardenas-Lorena,Francia,Western Europe,Europe,39.49591446,-98.98998261
Saint-Chamond_Auvernia-Ródano-Alpes_Francia,Saint-Chamond,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,39.0843544,-77.15294647
Vesoul_Borgoña-Franco Condado_Francia,Vesoul,Borgoña-Franco Condado,Francia,Western Europe,Europe,44.72552109,-93.20613098
Helmond_Brabante Septentrional_Países Bajos,Helmond,Brabante Septentrional,Países Bajos,Western Europe,Europe,34.07656479,-117.61409
Chorzow_Silesia_Polonia,Chorzow,Silesia,Polonia,Eastern Europe,Europe,40.87416458,-73.8703537
Split_Split-Dalmacia_Croacia,Split,Split-Dalmacia,Croacia,Southern Europe,Europe,34.09853745,-118.1519241
Berck_Norte-Paso de Calais-Picardía_Francia,Berck,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,47.84322357,-122.2460785
Le Pré-Saint-Gervais_Isla de Francia_Francia,Le Pré-Saint-Gervais,Isla de Francia,Francia,Western Europe,Europe,31.09787178,-99.80877686
Tournai_Henao_Bélgica,Tournai,Henao,Bélgica,Western Europe,Europe,41.939991,-87.78713989
Vallauris_Provenza-Alpes-Costa Azul_Francia,Vallauris,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,43.07842636,-79.00543976
Castelnau-le-Lez_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Castelnau-le-Lez,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,40.03124619,-75.18191528
Santiago del Estero_Santiago del Estero_Argentina,Santiago del Estero,Santiago del Estero,Argentina,South America,LATAM,32.82715988,-97.00611877
Quilmes_Buenos Aires (provincia)_Argentina,Quilmes,Buenos Aires (provincia),Argentina,South America,LATAM,42.94129181,-78.80055237
Heze_Shandong_China,Heze,Shandong,China,Eastern Asia,Pacific Asia,40.65486527,-73.58707428
Renqiu_Hebei_China,Renqiu,Hebei,China,Eastern Asia,Pacific Asia,41.89626312,-87.6532135
Matsumoto_Nagano_Japón,Matsumoto,Nagano,Japón,Eastern Asia,Pacific Asia,38.54666138,-121.7412109
Kars_Kars_Turquía,Kars,Kars,Turquía,West Asia,Pacific Asia,38.84942627,-104.9264526
Satna_Madhya Pradesh_India,Satna,Madhya Pradesh,India,South Asia,Pacific Asia,41.97568893,-87.69367981
Aksaray_Aksaray_Turquía,Aksaray,Aksaray,Turquía,West Asia,Pacific Asia,42.0731163,-87.85407257
Noda_Chiba_Japón,Noda,Chiba,Japón,Eastern Asia,Pacific Asia,34.07189179,-118.0138855
Paraparaumu_Wellington_Nueva Zelanda,Paraparaumu,Wellington,Nueva Zelanda,Oceania,Pacific Asia,34.74184799,-120.2676926
Pompano Beach_Florida_Estados Unidos,Pompano Beach,Florida,Estados Unidos,South of  USA ,USCA,40.65486527,-73.58707428
Owensboro_Kentucky_Estados Unidos,Owensboro,Kentucky,Estados Unidos,South of  USA ,USCA,39.3718605,-84.41239929
Urbandale_Iowa_Estados Unidos,Urbandale,Iowa,Estados Unidos,US Center ,USCA,36.03966141,-95.80953217
Altoona_Pensilvania_Estados Unidos,Altoona,Pensilvania,Estados Unidos,East of USA,USCA,39.05631256,-77.16165924
Highland Park_Illinois_Estados Unidos,Highland Park,Illinois,Estados Unidos,US Center ,USCA,32.74972153,-117.0022583
Tanga_Tanga_Tanzania,Tanga,Tanga,Tanzania,East Africa,Africa,41.92401886,-87.75383759
Zilina_ilina_Eslovaquia,Zilina,ilina,Eslovaquia,Eastern Europe,Europe,40.08982086,-82.99195862
Bisceglie_Apulia_Italia,Bisceglie,Apulia,Italia,Southern Europe,Europe,21.40107918,-157.7463837
San Angelo_Texas_Estados Unidos,San Angelo,Texas,Estados Unidos,US Center ,USCA,40.84583664,-73.86468506
Bouake_Vallée du Bandama_Costa de Marfil,Bouake,Vallée du Bandama,Costa de Marfil,West Africa,Africa,39.92808151,-82.98953247
Choisy-le-Roi_Isla de Francia_Francia,Choisy-le-Roi,Isla de Francia,Francia,Western Europe,Europe,43.70306015,-87.76602936
Xiangfan_Hubei_China,Xiangfan,Hubei,China,Eastern Asia,Pacific Asia,35.20695877,-90.01077271
Kenner_Luisiana_Estados Unidos,Kenner,Luisiana,Estados Unidos,South of  USA ,USCA,41.75909424,-87.56176758
Mentor_Ohio_Estados Unidos,Mentor,Ohio,Estados Unidos,East of USA,USCA,32.25922394,-110.9718781
Chengjiang_Jiangsu_China,Chengjiang,Jiangsu,China,Eastern Asia,Pacific Asia,40.67343903,-73.87017822
Silivri_Estambul_Turquía,Silivri,Estambul,Turquía,West Asia,Pacific Asia,39.92321014,-75.16308594
Ouidah_Departamento Atlántico_Benín,Ouidah,Departamento Atlántico,Benín,West Africa,Africa,33.86329651,-117.9716263
Idfu_Aswan_Egipto,Idfu,Aswan,Egipto,North Africa,Africa,33.97483063,-118.1829376
Barika_Batna_Argelia,Barika,Batna,Argelia,North Africa,Africa,41.89546967,-87.71355438
Annecy-le-Vieux_Auvernia-Ródano-Alpes_Francia,Annecy-le-Vieux,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,37.59721756,-122.0674133
Villiers-le-Bel_Isla de Francia_Francia,Villiers-le-Bel,Isla de Francia,Francia,Western Europe,Europe,42.33480835,-74.93064117
Rochefort_Aquitania-Lemosín-Poitou-Charentes_Francia,Rochefort,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,35.81311417,-84.17388916
Bratsk_Irkutsk_Rusia,Bratsk,Irkutsk,Rusia,Eastern Europe,Europe,35.4038887,-118.9455185
High Wycombe_Inglaterra_Reino Unido,High Wycombe,Inglaterra,Reino Unido,Northern Europe,Europe,33.64781952,-112.0518799
Huddinge_Estocolmo_Suecia,Huddinge,Estocolmo,Suecia,Northern Europe,Europe,35.43272018,-119.0332794
Halesowen_Inglaterra_Reino Unido,Halesowen,Inglaterra,Reino Unido,Northern Europe,Europe,32.74972153,-117.0022583
Galway_Galway_Irlanda,Galway,Galway,Irlanda,Northern Europe,Europe,33.72488022,-117.903038
Weimar_Turingia_Alemania,Weimar,Turingia,Alemania,Western Europe,Europe,38.74266434,-76.9917984
Saint-Pol-sur-Mer_Norte-Paso de Calais-Picardía_Francia,Saint-Pol-sur-Mer,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,39.35150528,-84.54999542
Salavat_Bashkortostán_Rusia,Salavat,Bashkortostán,Rusia,Eastern Europe,Europe,40.85889053,-73.93106842
Haguenau_Alsacia-Champaña-Ardenas-Lorena_Francia,Haguenau,Alsacia-Champaña-Ardenas-Lorena,Francia,Western Europe,Europe,41.79980087,-87.58843994
Lorient_Bretaña_Francia,Lorient,Bretaña,Francia,Western Europe,Europe,25.76106072,-80.19345093
Orihuela_Valenciana_España,Orihuela,Valenciana,España,Southern Europe,Europe,33.64875412,-117.6374283
Blanquefort_Aquitania-Lemosín-Poitou-Charentes_Francia,Blanquefort,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,33.58987427,-112.1163712
Rheine_Renania del Norte-Westfalia_Alemania,Rheine,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,46.40974426,-120.5451202
Sheboygan_Wisconsin_Estados Unidos,Sheboygan,Wisconsin,Estados Unidos,US Center ,USCA,35.80388641,-77.47067261
Chimoio_Manica_Mozambique,Chimoio,Manica,Mozambique,East Africa,Africa,26.0984993,-80.27095032
Maastricht_Limburgo_Países Bajos,Maastricht,Limburgo,Países Bajos,Western Europe,Europe,33.50452042,-82.15914154
Southport_Inglaterra_Reino Unido,Southport,Inglaterra,Reino Unido,Northern Europe,Europe,39.92808151,-82.98953247
Gandia_Valenciana_España,Gandia,Valenciana,España,Southern Europe,Europe,36.11117935,-115.2110291
Baden-Baden_Baden-Wurtemberg_Alemania,Baden-Baden,Baden-Wurtemberg,Alemania,Western Europe,Europe,42.365345,-87.83589935
Montfermeil_Isla de Francia_Francia,Montfermeil,Isla de Francia,Francia,Western Europe,Europe,38.74451828,-90.60464478
Saint-Gratien_Isla de Francia_Francia,Saint-Gratien,Isla de Francia,Francia,Western Europe,Europe,34.06988144,-117.5471725
Benidorm_Valenciana_España,Benidorm,Valenciana,España,Southern Europe,Europe,25.82824707,-80.19480896
Massa_Toscana_Italia,Massa,Toscana,Italia,Southern Europe,Europe,40.95141602,-74.22407532
Aix-les-Bains_Auvernia-Ródano-Alpes_Francia,Aix-les-Bains,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,25.96162796,-97.57725525
Palo Negro_Aragua_Venezuela,Palo Negro,Aragua,Venezuela,South America,LATAM,42.17575073,-88.32157135
Jurema_Pernambuco_Brasil,Jurema,Pernambuco,Brasil,South America,LATAM,34.6967392,-118.1698227
Nizamabad_Telangana_India,Nizamabad,Telangana,India,South Asia,Pacific Asia,39.16856766,-121.0644913
Ambon_Maluku_Indonesia,Ambon,Maluku,Indonesia,Southeast Asia,Pacific Asia,33.68620682,-84.49389648
Malatya_Malatya_Turquía,Malatya,Malatya,Turquía,West Asia,Pacific Asia,37.80408478,-122.4188538
Mount Pleasant_Carolina del Sur_Estados Unidos,Mount Pleasant,Carolina del Sur,Estados Unidos,South of  USA ,USCA,44.72552109,-93.20613098
Yuma_Arizona_Estados Unidos,Yuma,Arizona,Estados Unidos,West of USA ,USCA,40.39059448,-104.7084274
Westland_Michigan_Estados Unidos,Westland,Michigan,Estados Unidos,US Center ,USCA,37.24976349,-121.8482056
West Allis_Wisconsin_Estados Unidos,West Allis,Wisconsin,Estados Unidos,US Center ,USCA,29.86209488,-97.89778137
Cary_Carolina del Norte_Estados Unidos,Cary,Carolina del Norte,Estados Unidos,South of  USA ,USCA,25.80413055,-80.2290802
Gap_Provenza-Alpes-Costa Azul_Francia,Gap,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,35.20875549,-118.9114761
Fuzhou_Fujian_China,Fuzhou,Fujian,China,Eastern Asia,Pacific Asia,32.95038223,-96.65195465
Xiantao_Hubei_China,Xiantao,Hubei,China,Eastern Asia,Pacific Asia,33.34947205,-117.1757965
Ziguinchor_Ziguinchor_Senegal,Ziguinchor,Ziguinchor,Senegal,West Africa,Africa,40.21395493,-77.18697357
Den Helder_Holanda Septentrional_Países Bajos,Den Helder,Holanda Septentrional,Países Bajos,Western Europe,Europe,36.72061157,-119.9411163
Enschede_Overijssel_Países Bajos,Enschede,Overijssel,Países Bajos,Western Europe,Europe,26.0984993,-80.27095032
Sioux Falls_Dakota del Sur_Estados Unidos,Sioux Falls,Dakota del Sur,Estados Unidos,US Center ,USCA,39.27495956,-76.61506653
Wheeling_Illinois_Estados Unidos,Wheeling,Illinois,Estados Unidos,US Center ,USCA,40.58182907,-73.95973206
Manacapuru_Amazonas_Brasil,Manacapuru,Amazonas,Brasil,South America,LATAM,42.31463623,-88.27697754
Líbano_Tennessee_Estados Unidos,Líbano,Tennessee,Estados Unidos,South of  USA ,USCA,40.03102875,-83.13726807
Summerville_Carolina del Sur_Estados Unidos,Summerville,Carolina del Sur,Estados Unidos,South of  USA ,USCA,40.63466263,-73.99480438
Nakuru_Gran Valle del Rift_Kenia,Nakuru,Gran Valle del Rift,Kenia,East Africa,Africa,34.04317856,-118.77948
Epworth_Harare_Zimbabue,Epworth,Harare,Zimbabue,East Africa,Africa,38.77838135,-90.50777435
Nguigmi_Diffa_Níger,Nguigmi,Diffa,Níger,West Africa,Africa,42.77295685,-84.43538666
Parakou_Borgou_Benín,Parakou,Borgou,Benín,West Africa,Africa,29.7805748,-95.17199707
Woking_Inglaterra_Reino Unido,Woking,Inglaterra,Reino Unido,Northern Europe,Europe,30.03028107,-95.52031708
Barneveld_Güeldres_Países Bajos,Barneveld,Güeldres,Países Bajos,Western Europe,Europe,34.94900131,-120.4456711
Hilden_Renania del Norte-Westfalia_Alemania,Hilden,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,43.40317917,-83.9552536
Stockport_Inglaterra_Reino Unido,Stockport,Inglaterra,Reino Unido,Northern Europe,Europe,33.98109818,-118.2477722
Greifswald_Mecklemburgo-Pomerania Occidental_Alemania,Greifswald,Mecklemburgo-Pomerania Occidental,Alemania,Western Europe,Europe,25.94878006,-80.28707886
Neu-Ulm_Bavaria_Alemania,Neu-Ulm,Bavaria,Alemania,Western Europe,Europe,35.06880951,-89.9284668
Waiblingen_Baden-Wurtemberg_Alemania,Waiblingen,Baden-Wurtemberg,Alemania,Western Europe,Europe,21.39037895,-158.0046234
Blois_Centro-Valle de Loira_Francia,Blois,Centro-Valle de Loira,Francia,Western Europe,Europe,34.16981888,-118.3789902
Gagny_Isla de Francia_Francia,Gagny,Isla de Francia,Francia,Western Europe,Europe,25.93001556,-80.16291046
Melun_Isla de Francia_Francia,Melun,Isla de Francia,Francia,Western Europe,Europe,33.52104187,-82.04935455
Goussainville_Isla de Francia_Francia,Goussainville,Isla de Francia,Francia,Western Europe,Europe,40.80119324,-74.48561096
Faenza_Emilia-Romaña_Italia,Faenza,Emilia-Romaña,Italia,Southern Europe,Europe,29.46007919,-98.52754211
Maubeuge_Norte-Paso de Calais-Picardía_Francia,Maubeuge,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,47.67869949,-122.3217621
Cumbernauld_Escocia_Reino Unido,Cumbernauld,Escocia,Reino Unido,Northern Europe,Europe,37.26375961,-121.8059616
Amstelveen_Holanda Septentrional_Países Bajos,Amstelveen,Holanda Septentrional,Países Bajos,Western Europe,Europe,34.00259781,-118.0799789
Sallanches_Auvernia-Ródano-Alpes_Francia,Sallanches,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,34.09395981,-117.4498901
Divinópolis_Minas Gerais_Brasil,Divinópolis,Minas Gerais,Brasil,South America,LATAM,18.20872498,-66.37056732
Gulbarga_Karnataka_India,Gulbarga,Karnataka,India,South Asia,Pacific Asia,18.38011932,-66.18312836
Penglai_Shandong_China,Penglai,Shandong,China,Eastern Asia,Pacific Asia,18.26771355,-66.03705597
Xingtai_Hebei_China,Xingtai,Hebei,China,Eastern Asia,Pacific Asia,18.22822189,-66.03704834
Kaiyuan_Yunnan_China,Kaiyuan,Yunnan,China,Eastern Asia,Pacific Asia,18.28593826,-66.37057495
Randfontein_Gauteng_SudAfrica,Randfontein,Gauteng,SudAfrica,Southern Africa,Africa,18.29028702,-66.37050629
Segovia_Castilla y León_España,Segovia,Castilla y León,España,Southern Europe,Europe,18.2278347,-66.37055206
Chioggia_Véneto_Italia,Chioggia,Véneto,Italia,Southern Europe,Europe,18.27152634,-66.37050629
Gliwice_Silesia_Polonia,Gliwice,Silesia,Polonia,Eastern Europe,Europe,18.24758339,-66.02528381
Lons-le-Saunier_Borgoña-Franco Condado_Francia,Lons-le-Saunier,Borgoña-Franco Condado,Francia,Western Europe,Europe,18.25075913,-66.37056732
San Antonio_Valparaíso_Chile,San Antonio,Valparaíso,Chile,South America,LATAM,18.29285431,-66.37059021
Catalão_Goiás_Brasil,Catalão,Goiás,Brasil,South America,LATAM,18.2363739,-66.37055206
Langfang_Hebei_China,Langfang,Hebei,China,Eastern Asia,Pacific Asia,18.26146317,-66.14435577
Ramat Gan_Tel Aviv_Israel,Ramat Gan,Tel Aviv,Israel,West Asia,Pacific Asia,18.2283802,-66.37060547
Adiyaman_Adiyaman_Turquía,Adiyaman,Adiyaman,Turquía,West Asia,Pacific Asia,18.27370834,-66.37050629
Timaru_Canterbury_Nueva Zelanda,Timaru,Canterbury,Nueva Zelanda,Oceania,Pacific Asia,18.2256279,-66.04582214
Huzhou_Zhejiang_China,Huzhou,Zhejiang,China,Eastern Asia,Pacific Asia,18.24737358,-66.37050629
Bandar-e Anzali_Guilán_Irán,Bandar-e Anzali,Guilán,Irán,South Asia,Pacific Asia,18.24059868,-66.37050629
Boise_Idaho_Estados Unidos,Boise,Idaho,Estados Unidos,West of USA ,USCA,18.28371239,-66.37049866
Lancaster_California_Estados Unidos,Lancaster,California,Estados Unidos,West of USA ,USCA,18.23420334,-66.37060547
Salinas_California_Estados Unidos,Salinas,California,Estados Unidos,West of USA ,USCA,18.20829773,-66.37055206
Warwick_Rhode Island_Estados Unidos,Warwick,Rhode Island,Estados Unidos,East of USA,USCA,18.28827667,-66.37059784
Santa Helena_Marañón_Brasil,Santa Helena,Marañón,Brasil,South America,LATAM,18.27606201,-66.37059021
Concarneau_Bretaña_Francia,Concarneau,Bretaña,Francia,Western Europe,Europe,18.2885685,-66.37052155
Goulburn_Nueva Gales del Sur_Australia,Goulburn,Nueva Gales del Sur,Australia,Oceania,Pacific Asia,18.29574966,-66.37062836
Abilene_Texas_Estados Unidos,Abilene,Texas,Estados Unidos,US Center ,USCA,18.25766182,-66.37052918
Bowling Green_Ohio_Estados Unidos,Bowling Green,Ohio,Estados Unidos,East of USA,USCA,18.22235298,-66.37049866
Chapel Allerton_Inglaterra_Reino Unido,Chapel Allerton,Inglaterra,Reino Unido,Northern Europe,Europe,18.28201675,-66.37058258
Jinja_Jinja_Uganda,Jinja,Jinja,Uganda,East Africa,Africa,18.24313355,-66.37059021
Baraki_Tipaza_Argelia,Baraki,Tipaza,Argelia,North Africa,Africa,18.23477364,-66.37052155
Centurion_Gauteng_SudAfrica,Centurion,Gauteng,SudAfrica,Southern Africa,Africa,18.28352356,-66.37063599
Uvinza_Kigoma_Tanzania,Uvinza,Kigoma,Tanzania,East Africa,Africa,18.2646656,-66.37050629
Morogoro_Morogoro_Tanzania,Morogoro,Morogoro,Tanzania,East Africa,Africa,18.29172897,-66.37059021
